Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered
Nebraska,US,2020-03-23 23:19:34,34,0,0
Nevada,US,2020-03-23 23:19:34,0,0,0
Oregon,US,2020-03-23 23:19:34,1,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Washington,US,2020-03-23 23:19:34,1,0,0
Wisconsin,US,2020-03-23 23:19:34,2,0,0
New Mexico,US,2020-03-23 23:19:34,0,0,0
Arkansas,US,2020-03-23 23:19:34,0,0,0
Illinois,US,2020-03-23 23:19:34,95,0,0
Indiana,US,2020-03-23 23:19:34,1,0,0
Iowa,US,2020-03-23 23:19:34,6,0,0
Utah,US,2020-03-23 23:19:34,0,0,0
Massachusetts,US,2020-03-23 23:19:34,0,0,0
Massachusetts,US,2020-03-23 23:19:34,1,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Missouri,US,2020-03-23 23:19:34,1,0,0
North Dakota,US,2020-03-23 23:19:34,0,0,0
Wisconsin,US,2020-03-23 23:19:34,1,0,0
North Carolina,US,2020-03-23 23:19:34,0,0,0
North Carolina,US,2020-03-23 23:19:34,41,0,0
New York,US,2020-03-23 23:19:34,100,1,0
Florida,US,2020-03-23 23:19:34,50,1,0
Texas,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,2,0,0
Colorado,US,2020-03-23 23:19:34,92,1,0
Georgia,US,2020-03-23 23:19:34,2,1,0
Louisiana,US,2020-03-23 23:19:34,43,2,0
Louisiana,US,2020-03-23 23:19:34,0,0,0
Louisiana,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,1,0,0
Michigan,US,2020-03-23 23:19:34,2,0,0
Wisconsin,US,2020-03-23 23:19:34,4,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
New Mexico,US,2020-03-23 23:19:34,0,0,0
North Dakota,US,2020-03-23 23:19:34,0,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
North Carolina,US,2020-03-23 23:19:34,0,0,0
South Carolina,US,2020-03-23 23:19:34,1,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,2,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
California,US,2020-03-23 23:19:34,2,0,0
Colorado,US,2020-03-23 23:19:34,69,3,0
Texas,US,2020-03-23 23:19:34,9,0,0
Colorado,US,2020-03-23 23:19:34,3,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Pennsylvania,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,4,0,0
Nevada,US,2020-03-23 23:19:34,0,0,0
Nevada,US,2020-03-23 23:19:34,2,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Oklahoma,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,3,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Alabama,US,2020-03-23 23:19:34,6,0,0
Idaho,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Utah,US,2020-03-23 23:19:34,0,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Michigan,US,2020-03-23 23:19:34,1,0,0
North Dakota,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,1,0,0
New York,US,2020-03-23 23:19:34,87,0,0
Ohio,US,2020-03-23 23:19:34,1,1,0
Pennsylvania,US,2020-03-23 23:19:34,3,0,0
Alabama,US,2020-03-23 23:19:34,0,0,0
Florida,US,2020-03-23 23:19:34,9,0,0
Nevada,US,2020-03-23 23:19:34,0,0,0
Massachusetts,US,2020-03-23 23:19:34,73,0,0
New Jersey,US,2020-03-23 23:19:34,273,4,0
New York,US,2020-03-23 23:19:34,3,0,0
Vermont,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Alabama,US,2020-03-23 23:19:34,0,0,0
Nevada,US,2020-03-23 23:19:34,0,0,0
Louisiana,US,2020-03-23 23:19:34,2,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Alaska,US,2020-03-23 23:19:34,7,0,0
Virginia,US,2020-03-23 23:19:34,43,1,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Connecticut,US,2020-03-23 23:19:34,270,6,0
Ohio,US,2020-03-23 23:19:34,0,0,0
South Carolina,US,2020-03-23 23:19:34,2,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Montana,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,1,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,1,0,0
Minnesota,US,2020-03-23 23:19:34,0,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Arkansas,US,2020-03-23 23:19:34,10,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Alabama,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,10,1,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,1,0,0
Iowa,US,2020-03-23 23:19:34,1,0,0
Kentucky,US,2020-03-23 23:19:34,15,1,0
Ohio,US,2020-03-23 23:19:34,0,0,0
Pennsylvania,US,2020-03-23 23:19:34,1,0,0
Tennessee,US,2020-03-23 23:19:34,2,0,0
Texas,US,2020-03-23 23:19:34,1,0,0
West Virginia,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
Montana,US,2020-03-23 23:19:34,0,0,0
Washington,US,2020-03-23 23:19:34,0,0,0
Minnesota,US,2020-03-23 23:19:34,3,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Florida,US,2020-03-23 23:19:34,3,0,0
Montana,US,2020-03-23 23:19:34,2,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
South Carolina,US,2020-03-23 23:19:34,3,1,0
Wisconsin,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,10,1,0
Indiana,US,2020-03-23 23:19:34,3,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,1,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Wisconsin,US,2020-03-23 23:19:34,16,1,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Pennsylvania,US,2020-03-23 23:19:34,0,0,0
Wisconsin,US,2020-03-23 23:19:34,0,0,0
Mississippi,US,2020-03-23 23:19:34,11,0,0
Georgia,US,2020-03-23 23:19:34,7,0,0
North Carolina,US,2020-03-23 23:19:34,12,0,0
Texas,US,2020-03-23 23:19:34,29,0,0
North Dakota,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,0,0,0
Alabama,US,2020-03-23 23:19:34,1,0,0
Arkansas,US,2020-03-23 23:19:34,0,0,0
Florida,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Idaho,US,2020-03-23 23:19:34,0,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,4,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,1,0,0
Kentucky,US,2020-03-23 23:19:34,2,0,0
Louisiana,US,2020-03-23 23:19:34,0,0,0
Maine,US,2020-03-23 23:19:34,0,0,0
Massachusetts,US,2020-03-23 23:19:34,6,0,0
Mississippi,US,2020-03-23 23:19:34,3,0,0
Missouri,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
New York,US,2020-03-23 23:19:34,0,0,0
North Carolina,US,2020-03-23 23:19:34,4,0,0
Ohio,US,2020-03-23 23:19:34,44,2,0
Pennsylvania,US,2020-03-23 23:19:34,1,0,0
Tennessee,US,2020-03-23 23:19:34,1,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Vermont,US,2020-03-23 23:19:34,2,0,0
Virginia,US,2020-03-23 23:19:34,1,0,0
Washington,US,2020-03-23 23:19:34,5,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Maryland,US,2020-03-23 23:19:34,4,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Minnesota,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Colorado,US,2020-03-23 23:19:34,0,0,0
Idaho,US,2020-03-23 23:19:34,0,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Wyoming,US,2020-03-23 23:19:34,10,0,0
California,US,2020-03-23 23:19:34,6,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Arkansas,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,145,2,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
New York,US,2020-03-23 23:19:34,1,0,0
Ohio,US,2020-03-23 23:19:34,0,0,0
Pennsylvania,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Florida,US,2020-03-23 23:19:34,1,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,1,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Montana,US,2020-03-23 23:19:34,10,0,0
Ohio,US,2020-03-23 23:19:34,1,0,0
Texas,US,2020-03-23 23:19:34,18,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Colorado,US,2020-03-23 23:19:34,8,0,0
Montana,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Oklahoma,US,2020-03-23 23:19:34,0,0,0
Utah,US,2020-03-23 23:19:34,0,0,0
Washington,US,2020-03-23 23:19:34,0,0,0
Arkansas,US,2020-03-23 23:19:34,9,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Maryland,US,2020-03-23 23:19:34,3,0,0
Oklahoma,US,2020-03-23 23:19:34,2,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Missouri,US,2020-03-23 23:19:34,0,0,0
North Carolina,US,2020-03-23 23:19:34,4,0,0
North Carolina,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Ohio,US,2020-03-23 23:19:34,2,0,0
Idaho,US,2020-03-23 23:19:34,0,0,0
Michigan,US,2020-03-23 23:19:34,23,0,0
New York,US,2020-03-23 23:19:34,1,0,0
Alabama,US,2020-03-23 23:19:34,0,0,0
Missouri,US,2020-03-23 23:19:34,0,0,0
Mississippi,US,2020-03-23 23:19:34,1,0,0
South Carolina,US,2020-03-23 23:19:34,2,0,0
Indiana,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,1,0,0
Arizona,US,2020-03-23 23:19:34,0,0,0
Florida,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Oregon,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
West Virginia,US,2020-03-23 23:19:34,0,0,0
Colorado,US,2020-03-23 23:19:34,0,0,0
Montana,US,2020-03-23 23:19:34,0,0,0
Florida,US,2020-03-23 23:19:34,0,0,0
Michigan,US,2020-03-23 23:19:34,1,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
California,US,2020-03-23 23:19:34,0,0,0
New Jersey,US,2020-03-23 23:19:34,13,0,0
Virginia,US,2020-03-23 23:19:34,2,0,0
Georgia,US,2020-03-23 23:19:34,4,0,0
Michigan,US,2020-03-23 23:19:34,0,0,0
Montana,US,2020-03-23 23:19:34,0,0,0
North Dakota,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,2,0,0
Minnesota,US,2020-03-23 23:19:34,0,0,0
Idaho,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,5,0,0
Wyoming,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Oklahoma,US,2020-03-23 23:19:34,1,0,0
New Hampshire,US,2020-03-23 23:19:34,15,0,0
Arizona,US,2020-03-23 23:19:34,2,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
North Carolina,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
Colorado,US,2020-03-23 23:19:34,2,0,0
Utah,US,2020-03-23 23:19:34,0,0,0
North Dakota,US,2020-03-23 23:19:34,0,0,0
Vermont,US,2020-03-23 23:19:34,0,0,0
Michigan,US,2020-03-23 23:19:34,1,0,0
Montana,US,2020-03-23 23:19:34,0,0,0
Arkansas,US,2020-03-23 23:19:34,3,0,0
Indiana,US,2020-03-23 23:19:34,2,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Louisiana,US,2020-03-23 23:19:34,1,0,0
Minnesota,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
New Mexico,US,2020-03-23 23:19:34,0,0,0
North Dakota,US,2020-03-23 23:19:34,0,0,0
Oklahoma,US,2020-03-23 23:19:34,0,0,0
Oregon,US,2020-03-23 23:19:34,1,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Washington,US,2020-03-23 23:19:34,23,1,0
West Virginia,US,2020-03-23 23:19:34,0,0,0
Wisconsin,US,2020-03-23 23:19:34,0,0,0
North Carolina,US,2020-03-23 23:19:34,1,0,0
Michigan,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Washington,US,2020-03-23 23:19:34,1,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,2,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Wisconsin,US,2020-03-23 23:19:34,1,0,0
Wisconsin,US,2020-03-23 23:19:34,0,0,0
West Virginia,US,2020-03-23 23:19:34,0,0,0
Alabama,US,2020-03-23 23:19:34,0,0,0
Arkansas,US,2020-03-23 23:19:34,1,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,1,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Mississippi,US,2020-03-23 23:19:34,0,0,0
Missouri,US,2020-03-23 23:19:34,17,0,0
New York,US,2020-03-23 23:19:34,2,0,0
North Carolina,US,2020-03-23 23:19:34,0,0,0
Ohio,US,2020-03-23 23:19:34,1,0,0
Pennsylvania,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,4,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Arizona,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
South Carolina,US,2020-03-23 23:19:34,31,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
South Carolina,US,2020-03-23 23:19:34,2,0,0
Oklahoma,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,1,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Mississippi,US,2020-03-23 23:19:34,2,0,0
North Dakota,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,2,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Missouri,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
New Mexico,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,2,0,0
Ohio,US,2020-03-23 23:19:34,0,0,0
North Carolina,US,2020-03-23 23:19:34,11,0,0
Florida,US,2020-03-23 23:19:34,0,0,0
Colorado,US,2020-03-23 23:19:34,28,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,34,1,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Alaska,US,2020-03-23 23:19:34,0,0,0
Alabama,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
North Carolina,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,10,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,3,0,0
Florida,US,2020-03-23 23:19:34,0,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,18,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
New York,US,2020-03-23 23:19:34,2,0,0
Ohio,US,2020-03-23 23:19:34,26,0,0
Tennessee,US,2020-03-23 23:19:34,12,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Massachusetts,US,2020-03-23 23:19:34,15,0,0
Massachusetts,US,2020-03-23 23:19:34,6,0,0
West Virginia,US,2020-03-23 23:19:34,0,0,0
South Carolina,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,2,0,0
Iowa,US,2020-03-23 23:19:34,2,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Maine,US,2020-03-23 23:19:34,0,0,0
Mississippi,US,2020-03-23 23:19:34,4,1,0
Ohio,US,2020-03-23 23:19:34,1,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
West Virginia,US,2020-03-23 23:19:34,0,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,2,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Florida,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,2,0,0
Ohio,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,1,0,0
Texas,US,2020-03-23 23:19:34,2,0,0
New Mexico,US,2020-03-23 23:19:34,0,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
West Virginia,US,2020-03-23 23:19:34,0,0,0
Maryland,US,2020-03-23 23:19:34,5,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Oklahoma,US,2020-03-23 23:19:34,0,0,0
North Carolina,US,2020-03-23 23:19:34,8,0,0
Oregon,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Oklahoma,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,78,1,0
Indiana,US,2020-03-23 23:19:34,0,0,0
Iowa,US,2020-03-23 23:19:34,3,0,0
Kentucky,US,2020-03-23 23:19:34,8,0,0
Mississippi,US,2020-03-23 23:19:34,21,0,0
Missouri,US,2020-03-23 23:19:34,0,0,0
Ohio,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
West Virginia,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,1,0,0
Georgia,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Connecticut,US,2020-03-23 23:19:34,61,2,0
Texas,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
Oklahoma,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Hawaii,US,2020-03-23 23:19:34,3,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,7,0,0
North Carolina,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,1,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Arkansas,US,2020-03-23 23:19:34,0,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,2,0,0
North Carolina,US,2020-03-23 23:19:34,2,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,8,0,0
Florida,US,2020-03-23 23:19:34,0,0,0
Minnesota,US,2020-03-23 23:19:34,89,0,0
Virginia,US,2020-03-23 23:19:34,11,0,0
Alabama,US,2020-03-23 23:19:34,0,0,0
Georgia,US,2020-03-23 23:19:34,9,0,0
Illinois,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,0,0,0
Iowa,US,2020-03-23 23:19:34,1,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Missouri,US,2020-03-23 23:19:34,1,0,0
Ohio,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
New York,US,2020-03-23 23:19:34,3,0,0
Florida,US,2020-03-23 23:19:34,5,0,0
North Carolina,US,2020-03-23 23:19:34,1,0,0
North Dakota,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
Missouri,US,2020-03-23 23:19:34,0,0,0
New Mexico,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,2,0,0
Ohio,US,2020-03-23 23:19:34,1,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Florida,US,2020-03-23 23:19:34,2,0,0
Montana,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Florida,US,2020-03-23 23:19:34,75,0,0
New Hampshire,US,2020-03-23 23:19:34,16,1,0
Michigan,US,2020-03-23 23:19:34,0,0,0
Mississippi,US,2020-03-23 23:19:34,24,0,0
Colorado,US,2020-03-23 23:19:34,1,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Ohio,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,3,0,0
Kansas,US,2020-03-23 23:19:34,0,0,0
North Carolina,US,2020-03-23 23:19:34,1,0,0
Florida,US,2020-03-23 23:19:34,0,0,0
Mississippi,US,2020-03-23 23:19:34,6,0,0
Ohio,US,2020-03-23 23:19:34,0,0,0
Missouri,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Hawaii,US,2020-03-23 23:19:34,41,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Oregon,US,2020-03-23 23:19:34,1,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Alaska,US,2020-03-23 23:19:34,0,0,0
Virginia,US,2020-03-23 23:19:34,0,0,0
Kentucky,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
South Carolina,US,2020-03-23 23:19:34,16,0,0
Arkansas,US,2020-03-23 23:19:34,0,0,0
Wyoming,US,2020-03-23 23:19:34,0,0,0
Michigan,US,2020-03-23 23:19:34,0,0,0
Alabama,US,2020-03-23 23:19:34,1,0,0
Georgia,US,2020-03-23 23:19:34,1,0,0
Minnesota,US,2020-03-23 23:19:34,0,0,0
Tennessee,US,2020-03-23 23:19:34,1,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Arkansas,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,6,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Maryland,US,2020-03-23 23:19:34,26,0,0
Missouri,US,2020-03-23 23:19:34,0,0,0
Nebraska,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
Missouri,US,2020-03-23 23:19:34,0,0,0
Minnesota,US,2020-03-23 23:19:34,0,0,0
New Jersey,US,2020-03-23 23:19:34,190,1,0
Texas,US,2020-03-23 23:19:34,0,0,0
Colorado,US,2020-03-23 23:19:34,0,0,0
Oklahoma,US,2020-03-23 23:19:34,0,0,0
South Dakota,US,2020-03-23 23:19:34,1,0,0
California,US,2020-03-23 23:19:34,2,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Nevada,US,2020-03-23 23:19:34,0,0,0
Mississippi,US,2020-03-23 23:19:34,1,0,0
Tennessee,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
New Jersey,US,2020-03-23 23:19:34,18,0,0
Pennsylvania,US,2020-03-23 23:19:34,0,0,0
Indiana,US,2020-03-23 23:19:34,0,0,0
Michigan,US,2020-03-23 23:19:34,0,0,0
Ohio,US,2020-03-23 23:19:34,1,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Texas,US,2020-03-23 23:19:34,0,0,0
North Carolina,US,2020-03-23 23:19:34,1,0,0
South Dakota,US,2020-03-23 23:19:34,0,0,0
Louisiana,US,2020-03-23 23:19:34,3,0,0
Louisiana,US,2020-03-23 23:19:34,10,0,0
Iowa,US,2020-03-23 23:19:34,0,0,0
Idaho,US,2020-03-23 23:19:34,0,0,0
California,US,2020-03-23 23:19:34,6,0,0
Arkansas,US,2020-03-23 23:19:34,3,0,0
Florida,US,2020-03-23 23:19:34,10,0,0
Pennsylvania,US,2020-03-23 23:19:34,0,0,0
Michigan,US,2020-03-23 23:19:34,12,0,0
California,US,2020-03-23 23:19:34,0,0,0
Michigan,US,2020-03-23 23:19:34,0,0,0
