Country_Region,Confirmed,Deaths,Last_Update,Latitude,Longitude,Province_State,Recovered
China,116.0,0.0,2020-02-02T03:23:14,35.394,109.188,Shaanxi,0.0
China,111.0,0.0,2020-02-02T00:23:13,23.7248,108.8076,Guangxi,2.0
China,105.0,0.0,2020-02-02T18:03:05,24.4753,101.3431,Yunnan,3.0
China,104.0,1.0,2020-02-02T02:53:02,37.8957,114.9042,Hebei,3.0
China,95.0,2.0,2020-02-02T03:23:14,47.1216,128.7382,Heilongjiang,2.0
China,70.0,0.0,2020-02-02T18:03:05,41.9437,122.529,Liaoning,1.0
China,66.0,0.0,2020-02-02T23:23:13,,,Shanxi,3.0
China,64.0,1.0,2020-02-02T18:03:05,19.5664,109.9497,Hainan,4.0
China,51.0,0.0,2020-02-02T23:43:02,35.7518,104.2861,Gansu,3.0
China,48.0,0.0,2020-02-02T09:43:01,39.3434,117.3616,Tianjin,1.0
China,38.0,0.0,2020-02-02T01:03:32,26.843000000000004,107.2903,Guizhou,2.0
China,28.0,0.0,2020-02-02T01:43:02,,,Ningxia,0.0
China,27.0,0.0,2020-02-02T03:43:01,43.3782,115.0595,Inner Mongolia,1.0
China,23.0,0.0,2020-02-02T02:33:02,43.152,126.4371,Jilin,1.0
China,21.0,0.0,2020-02-02T00:43:02,,,Xinjiang,0.0
China,11.0,0.0,2020-02-02T05:33:03,35.7448,96.4077,Qinghai,0.0
China,1.0,0.0,2020-02-01T01:52:40,30.1534,88.7879,Tibet,0.0
China,13522.0,414.0,2020-02-03T23:23:03,30.7378,112.2384,Hubei,386.0
China,725.0,0.0,2020-02-03T12:53:02,23.379,113.7633,Guangdong,21.0
China,724.0,0.0,2020-02-03T13:33:02,29.1416,119.7889,Zhejiang,43.0
China,566.0,2.0,2020-02-03T17:11:34,34.2904,113.3824,Henan,16.0
China,521.0,0.0,2020-02-03T11:03:10,27.6253,111.8569,Hunan,22.0
China,408.0,0.0,2020-02-03T17:11:34,30.6007,117.9249,Anhui,14.0
China,391.0,0.0,2020-02-03T01:33:02,27.0875,114.9042,Jiangxi,18.0
China,337.0,2.0,2020-02-03T23:43:02,29.4316,106.9123,Chongqing,9.0
China,271.0,0.0,2020-02-03T11:03:10,33.1402,119.7889,Jiangsu,8.0
China,259.0,0.0,2020-02-03T17:11:34,,,Shandong,7.0
China,254.0,1.0,2020-02-03T11:23:23,30.2638,102.8055,Sichuan,14.0
China,212.0,1.0,2020-02-03T09:23:05,40.2374,116.2305,Beijing,12.0
China,203.0,1.0,2020-02-03T07:03:12,31.2192,121.4456,Shanghai,10.0
China,179.0,0.0,2020-02-03T11:33:13,26.4837,117.9249,Fujian,1.0
China,128.0,0.0,2020-02-03T02:33:02,35.394,109.188,Shaanxi,0.0
China,127.0,0.0,2020-02-03T12:33:02,23.7248,108.8076,Guangxi,7.0
China,121.0,2.0,2020-02-03T07:13:19,47.1216,128.7382,Heilongjiang,2.0
China,117.0,0.0,2020-02-03T23:23:03,24.4753,101.3431,Yunnan,5.0
China,113.0,1.0,2020-02-03T00:23:14,37.8957,114.9042,Hebei,3.0
China,74.0,0.0,2020-02-03T17:11:34,41.9437,122.529,Liaoning,1.0
China,74.0,0.0,2020-02-03T23:13:11,,,Shanxi,2.0
China,72.0,1.0,2020-02-03T17:11:34,19.5664,109.9497,Hainan,4.0
China,60.0,0.0,2020-02-03T13:53:03,39.3434,117.3616,Tianjin,1.0
China,55.0,0.0,2020-02-03T23:03:08,35.7518,104.2861,Gansu,3.0
China,46.0,0.0,2020-02-03T01:03:22,26.843000000000004,107.2903,Guizhou,2.0
China,34.0,0.0,2020-02-03T03:03:09,43.3782,115.0595,Inner Mongolia,1.0
China,31.0,0.0,2020-02-03T00:53:03,43.152,126.4371,Jilin,1.0
China,31.0,0.0,2020-02-03T08:33:03,,,Ningxia,1.0
China,24.0,0.0,2020-02-03T01:13:21,,,Xinjiang,0.0
China,13.0,0.0,2020-02-03T02:43:01,35.7448,96.4077,Qinghai,0.0
China,1.0,0.0,2020-02-01T01:52:40,30.1534,88.7879,Tibet,0.0
China,16678.0,479.0,2020-02-04T23:43:01,30.7378,112.2384,Hubei,522.0
China,829.0,0.0,2020-02-04T13:03:07,29.1416,119.7889,Zhejiang,62.0
China,813.0,0.0,2020-02-04T13:03:07,23.379,113.7633,Guangdong,30.0
China,675.0,2.0,2020-02-04T11:53:02,34.2904,113.3824,Henan,27.0
China,593.0,0.0,2020-02-04T14:03:03,27.6253,111.8569,Hunan,31.0
China,480.0,0.0,2020-02-04T05:33:01,30.6007,117.9249,Anhui,20.0
China,476.0,0.0,2020-02-04T14:43:02,27.0875,114.9042,Jiangxi,20.0
China,366.0,2.0,2020-02-04T23:43:01,29.4316,106.9123,Chongqing,9.0
China,308.0,0.0,2020-02-04T11:53:02,33.1402,119.7889,Jiangsu,12.0
China,282.0,1.0,2020-02-04T01:43:02,30.2638,102.8055,Sichuan,14.0
China,275.0,0.0,2020-02-04T12:03:04,,,Shandong,11.0
China,228.0,1.0,2020-02-04T08:33:01,40.2374,116.2305,Beijing,23.0
China,219.0,1.0,2020-02-04T06:33:02,31.2192,121.4456,Shanghai,12.0
China,194.0,0.0,2020-02-04T12:13:11,26.4837,117.9249,Fujian,3.0
China,155.0,2.0,2020-02-04T07:43:01,47.1216,128.7382,Heilongjiang,4.0
China,142.0,0.0,2020-02-04T12:33:02,35.394,109.188,Shaanxi,2.0
China,139.0,0.0,2020-02-04T05:53:01,23.7248,108.8076,Guangxi,10.0
China,126.0,1.0,2020-02-04T08:53:01,37.8957,114.9042,Hebei,4.0
China,122.0,0.0,2020-02-04T23:23:02,24.4753,101.3431,Yunnan,5.0
China,81.0,0.0,2020-02-04T14:13:08,41.9437,122.529,Liaoning,2.0
China,81.0,0.0,2020-02-04T23:23:02,,,Shanxi,4.0
China,80.0,1.0,2020-02-04T11:33:03,19.5664,109.9497,Hainan,5.0
China,67.0,0.0,2020-02-04T13:33:02,39.3434,117.3616,Tianjin,2.0
China,58.0,0.0,2020-02-04T10:43:02,26.843000000000004,107.2903,Guizhou,2.0
China,57.0,0.0,2020-02-04T15:43:02,35.7518,104.2861,Gansu,4.0
China,42.0,0.0,2020-02-04T00:23:05,43.152,126.4371,Jilin,1.0
China,35.0,0.0,2020-02-04T03:03:07,43.3782,115.0595,Inner Mongolia,1.0
China,34.0,0.0,2020-02-04T02:13:18,,,Ningxia,1.0
China,29.0,0.0,2020-02-04T01:33:01,,,Xinjiang,0.0
China,15.0,0.0,2020-02-04T01:33:01,35.7448,96.4077,Qinghai,0.0
China,1.0,0.0,2020-02-01T01:52:40,30.1534,88.7879,Tibet,0.0
China,19665.0,549.0,2020-02-05T23:13:12,30.7378,112.2384,Hubei,633.0
China,895.0,0.0,2020-02-05T13:23:04,23.379,113.7633,Guangdong,49.0
China,895.0,0.0,2020-02-05T15:13:02,29.1416,119.7889,Zhejiang,78.0
China,764.0,2.0,2020-02-05T15:03:02,34.2904,113.3824,Henan,47.0
China,661.0,0.0,2020-02-05T15:23:02,27.6253,111.8569,Hunan,54.0
China,548.0,0.0,2020-02-05T01:33:07,27.0875,114.9042,Jiangxi,27.0
China,530.0,0.0,2020-02-05T13:43:02,30.6007,117.9249,Anhui,23.0
China,389.0,2.0,2020-02-05T23:43:02,29.4316,106.9123,Chongqing,15.0
China,341.0,0.0,2020-02-05T12:43:02,33.1402,119.7889,Jiangsu,23.0
China,307.0,0.0,2020-02-05T10:13:13,,,Shandong,15.0
China,301.0,1.0,2020-02-05T10:13:13,30.2638,102.8055,Sichuan,24.0
China,253.0,1.0,2020-02-05T05:43:02,40.2374,116.2305,Beijing,24.0
China,243.0,1.0,2020-02-05T06:23:04,31.2192,121.4456,Shanghai,15.0
China,205.0,0.0,2020-02-05T12:33:01,26.4837,117.9249,Fujian,11.0
China,190.0,2.0,2020-02-05T12:13:04,47.1216,128.7382,Heilongjiang,7.0
China,165.0,0.0,2020-02-05T08:43:01,35.394,109.188,Shaanxi,6.0
China,150.0,0.0,2020-02-05T12:03:08,23.7248,108.8076,Guangxi,13.0
China,135.0,1.0,2020-02-05T11:23:18,37.8957,114.9042,Hebei,6.0
China,128.0,0.0,2020-02-05T23:33:02,24.4753,101.3431,Yunnan,5.0
China,99.0,1.0,2020-02-05T16:43:04,19.5664,109.9497,Hainan,5.0
China,89.0,0.0,2020-02-05T15:23:02,41.9437,122.529,Liaoning,4.0
China,81.0,0.0,2020-02-05T15:23:02,,,Shanxi,5.0
China,69.0,1.0,2020-02-05T03:43:02,39.3434,117.3616,Tianjin,2.0
China,64.0,1.0,2020-02-05T12:33:02,26.843000000000004,107.2903,Guizhou,9.0
China,62.0,0.0,2020-02-05T16:23:06,35.7518,104.2861,Gansu,6.0
China,54.0,0.0,2020-02-05T11:03:16,43.152,126.4371,Jilin,2.0
China,42.0,0.0,2020-02-05T08:53:02,43.3782,115.0595,Inner Mongolia,3.0
China,34.0,0.0,2020-02-04T02:13:18,,,Ningxia,1.0
China,32.0,0.0,2020-02-05T02:03:13,,,Xinjiang,0.0
China,17.0,0.0,2020-02-05T03:13:05,35.7448,96.4077,Qinghai,3.0
China,1.0,0.0,2020-02-01T01:52:40,30.1534,88.7879,Tibet,0.0
China,22112.0,618.0,2020-02-06T23:23:02,30.7378,112.2384,Hubei,817.0
China,970.0,0.0,2020-02-06T12:43:02,23.379,113.7633,Guangdong,69.0
China,954.0,0.0,2020-02-06T10:53:04,29.1416,119.7889,Zhejiang,94.0
China,851.0,2.0,2020-02-06T11:23:14,34.2904,113.3824,Henan,56.0
China,711.0,0.0,2020-02-06T13:13:06,27.6253,111.8569,Hunan,81.0
China,600.0,0.0,2020-02-06T02:33:01,27.0875,114.9042,Jiangxi,37.0
China,591.0,0.0,2020-02-06T13:33:02,30.6007,117.9249,Anhui,34.0
China,411.0,2.0,2020-02-06T23:33:02,29.4316,106.9123,Chongqing,24.0
China,373.0,0.0,2020-02-06T08:03:10,33.1402,119.7889,Jiangsu,34.0
China,347.0,0.0,2020-02-06T07:53:02,,,Shandong,27.0
China,321.0,1.0,2020-02-06T08:03:10,30.2638,102.8055,Sichuan,31.0
China,274.0,1.0,2020-02-06T03:23:11,40.2374,116.2305,Beijing,31.0
China,257.0,1.0,2020-02-06T06:53:07,31.2192,121.4456,Shanghai,25.0
China,227.0,3.0,2020-02-06T08:13:06,47.1216,128.7382,Heilongjiang,8.0
China,215.0,0.0,2020-02-06T11:03:19,26.4837,117.9249,Fujian,14.0
China,173.0,0.0,2020-02-06T13:53:02,35.394,109.188,Shaanxi,9.0
China,168.0,0.0,2020-02-06T04:13:13,23.7248,108.8076,Guangxi,14.0
China,157.0,1.0,2020-02-06T13:53:02,37.8957,114.9042,Hebei,13.0
China,133.0,0.0,2020-02-06T09:43:02,24.4753,101.3431,Yunnan,7.0
China,106.0,1.0,2020-02-06T11:13:24,19.5664,109.9497,Hainan,8.0
China,96.0,0.0,2020-02-06T23:03:02,,,Shanxi,12.0
China,94.0,0.0,2020-02-06T14:33:02,41.9437,122.529,Liaoning,5.0
China,79.0,1.0,2020-02-06T23:43:01,39.3434,117.3616,Tianjin,2.0
China,71.0,1.0,2020-02-06T09:53:02,26.843000000000004,107.2903,Guizhou,6.0
China,62.0,0.0,2020-02-05T16:23:06,35.7518,104.2861,Gansu,6.0
China,59.0,0.0,2020-02-06T14:23:04,43.152,126.4371,Jilin,4.0
China,46.0,0.0,2020-02-06T02:23:08,43.3782,115.0595,Inner Mongolia,4.0
China,40.0,0.0,2020-02-06T02:13:15,,,Ningxia,1.0
China,36.0,0.0,2020-02-06T01:13:08,,,Xinjiang,0.0
China,18.0,0.0,2020-02-06T02:13:15,35.7448,96.4077,Qinghai,3.0
China,1.0,0.0,2020-02-01T01:52:40,30.1534,88.7879,Tibet,0.0
China,24953.0,699.0,2020-02-07T23:43:02,30.7378,112.2384,Hubei,1115.0
China,1034.0,1.0,2020-02-07T10:13:06,23.379,113.7633,Guangdong,88.0
China,1006.0,0.0,2020-02-07T11:33:11,29.1416,119.7889,Zhejiang,123.0
China,914.0,3.0,2020-02-07T14:03:12,34.2904,113.3824,Henan,86.0
China,772.0,0.0,2020-02-07T11:33:11,27.6253,111.8569,Hunan,112.0
China,665.0,0.0,2020-02-07T05:13:07,30.6007,117.9249,Anhui,47.0
China,661.0,0.0,2020-02-07T01:23:02,27.0875,114.9042,Jiangxi,45.0
China,426.0,2.0,2020-02-07T23:33:02,29.4316,106.9123,Chongqing,31.0
China,408.0,0.0,2020-02-07T14:03:12,33.1402,119.7889,Jiangsu,43.0
China,386.0,0.0,2020-02-07T11:33:11,,,Shandong,37.0
China,344.0,1.0,2020-02-07T08:23:09,30.2638,102.8055,Sichuan,42.0
China,297.0,1.0,2020-02-07T03:23:02,40.2374,116.2305,Beijing,33.0
China,277.0,3.0,2020-02-07T07:43:02,47.1216,128.7382,Heilongjiang,12.0
China,277.0,1.0,2020-02-07T06:14:15,31.2192,121.4456,Shanghai,30.0
China,224.0,0.0,2020-02-07T13:23:03,26.4837,117.9249,Fujian,20.0
China,184.0,0.0,2020-02-07T08:23:09,35.394,109.188,Shaanxi,17.0
China,172.0,0.0,2020-02-07T00:33:02,23.7248,108.8076,Guangxi,17.0
China,172.0,1.0,2020-02-07T12:03:04,37.8957,114.9042,Hebei,22.0
China,138.0,0.0,2020-02-07T23:23:04,24.4753,101.3431,Yunnan,12.0
China,117.0,2.0,2020-02-07T12:33:02,19.5664,109.9497,Hainan,10.0
China,104.0,0.0,2020-02-07T23:43:02,,,Shanxi,15.0
China,99.0,0.0,2020-02-07T15:33:03,41.9437,122.529,Liaoning,7.0
China,81.0,1.0,2020-02-07T11:13:07,26.843000000000004,107.2903,Guizhou,6.0
China,81.0,1.0,2020-02-07T05:43:03,39.3434,117.3616,Tianjin,2.0
China,67.0,0.0,2020-02-07T02:33:06,35.7518,104.2861,Gansu,9.0
China,65.0,1.0,2020-02-07T00:43:02,43.152,126.4371,Jilin,4.0
China,50.0,0.0,2020-02-07T11:13:07,43.3782,115.0595,Inner Mongolia,5.0
China,43.0,0.0,2020-02-07T11:13:07,,,Ningxia,5.0
China,39.0,0.0,2020-02-07T01:43:02,,,Xinjiang,0.0
China,18.0,0.0,2020-02-06T02:13:15,35.7448,96.4077,Qinghai,3.0
China,1.0,0.0,2020-02-01T01:52:40,30.1534,88.7879,Tibet,0.0
China,27100.0,780.0,2020-02-08T23:33:06,30.7378,112.2384,Hubei,1439.0
China,1095.0,1.0,2020-02-08T11:53:01,23.379,113.7633,Guangdong,112.0
China,1048.0,0.0,2020-02-08T10:53:02,29.1416,119.7889,Zhejiang,175.0
China,981.0,4.0,2020-02-08T14:13:12,34.2904,113.3824,Henan,116.0
China,803.0,1.0,2020-02-08T12:53:01,27.6253,111.8569,Hunan,156.0
China,733.0,0.0,2020-02-08T07:43:02,30.6007,117.9249,Anhui,59.0
China,698.0,0.0,2020-02-08T01:23:02,27.0875,114.9042,Jiangxi,55.0
China,439.0,0.0,2020-02-08T10:23:04,33.1402,119.7889,Jiangsu,51.0
China,428.0,2.0,2020-02-08T11:03:15,29.4316,106.9123,Chongqing,39.0
China,416.0,0.0,2020-02-08T11:33:02,,,Shandong,44.0
China,364.0,1.0,2020-02-08T15:23:04,30.2638,102.8055,Sichuan,60.0
China,315.0,2.0,2020-02-08T03:13:09,40.2374,116.2305,Beijing,34.0
China,295.0,5.0,2020-02-08T04:03:09,47.1216,128.7382,Heilongjiang,13.0
China,286.0,1.0,2020-02-08T06:33:02,31.2192,121.4456,Shanghai,41.0
China,239.0,0.0,2020-02-08T08:13:10,26.4837,117.9249,Fujian,24.0
China,195.0,1.0,2020-02-08T11:33:02,37.8957,114.9042,Hebei,30.0
China,195.0,0.0,2020-02-08T10:13:06,35.394,109.188,Shaanxi,20.0
China,183.0,0.0,2020-02-08T00:23:03,23.7248,108.8076,Guangxi,17.0
China,138.0,0.0,2020-02-08T08:43:02,24.4753,101.3431,Yunnan,17.0
China,124.0,2.0,2020-02-08T10:23:04,19.5664,109.9497,Hainan,14.0
China,115.0,0.0,2020-02-08T23:53:02,,,Shanxi,21.0
China,105.0,0.0,2020-02-08T11:53:01,41.9437,122.529,Liaoning,8.0
China,89.0,1.0,2020-02-08T06:43:03,26.843000000000004,107.2903,Guizhou,7.0
China,88.0,1.0,2020-02-08T08:23:04,39.3434,117.3616,Tianjin,4.0
China,79.0,1.0,2020-02-08T15:13:14,35.7518,104.2861,Gansu,12.0
China,69.0,1.0,2020-02-08T00:13:04,43.152,126.4371,Jilin,4.0
China,52.0,0.0,2020-02-08T03:33:02,43.3782,115.0595,Inner Mongolia,5.0
China,45.0,0.0,2020-02-08T09:13:16,,,Ningxia,15.0
China,42.0,0.0,2020-02-08T03:23:10,,,Xinjiang,0.0
China,18.0,0.0,2020-02-06T02:13:15,35.7448,96.4077,Qinghai,3.0
China,1.0,0.0,2020-02-01T01:52:40,30.1534,88.7879,Tibet,0.0
China,29631.0,871.0,2020-02-09T23:33:02,30.7378,112.2384,Hubei,1795.0
China,1131.0,1.0,2020-02-09T15:03:05,23.379,113.7633,Guangdong,141.0
China,1075.0,0.0,2020-02-09T12:03:04,29.1416,119.7889,Zhejiang,201.0
China,1033.0,6.0,2020-02-09T11:23:08,34.2904,113.3824,Henan,153.0
China,838.0,1.0,2020-02-09T12:33:01,27.6253,111.8569,Hunan,186.0
China,779.0,1.0,2020-02-09T09:33:02,30.6007,117.9249,Anhui,72.0
China,740.0,0.0,2020-02-09T11:33:12,27.0875,114.9042,Jiangxi,73.0
China,468.0,2.0,2020-02-09T23:53:02,29.4316,106.9123,Chongqing,51.0
China,468.0,0.0,2020-02-09T10:23:11,33.1402,119.7889,Jiangsu,71.0
China,444.0,1.0,2020-02-09T15:03:05,,,Shandong,63.0
China,386.0,1.0,2020-02-09T12:43:01,30.2638,102.8055,Sichuan,71.0
China,326.0,2.0,2020-02-09T03:43:02,40.2374,116.2305,Beijing,37.0
China,307.0,6.0,2020-02-09T08:43:05,47.1216,128.7382,Heilongjiang,14.0
China,293.0,1.0,2020-02-09T06:33:01,31.2192,121.4456,Shanghai,44.0
China,250.0,0.0,2020-02-09T09:13:11,26.4837,117.9249,Fujian,35.0
China,208.0,0.0,2020-02-09T03:03:09,35.394,109.188,Shaanxi,25.0
China,206.0,2.0,2020-02-09T12:43:01,37.8957,114.9042,Hebei,34.0
China,195.0,1.0,2020-02-09T00:33:07,23.7248,108.8076,Guangxi,18.0
China,141.0,0.0,2020-02-09T08:53:02,24.4753,101.3431,Yunnan,18.0
China,131.0,3.0,2020-02-09T13:33:02,19.5664,109.9497,Hainan,19.0
China,119.0,0.0,2020-02-09T23:43:02,,,Shanxi,25.0
China,107.0,0.0,2020-02-09T12:23:03,41.9437,122.529,Liaoning,12.0
China,99.0,1.0,2020-02-09T09:53:02,26.843000000000004,107.2903,Guizhou,7.0
China,91.0,1.0,2020-02-09T23:43:02,39.3434,117.3616,Tianjin,4.0
China,83.0,2.0,2020-02-09T23:33:02,35.7518,104.2861,Gansu,16.0
China,78.0,1.0,2020-02-09T09:03:04,43.152,126.4371,Jilin,12.0
China,54.0,0.0,2020-02-09T02:23:07,43.3782,115.0595,Inner Mongolia,5.0
China,45.0,0.0,2020-02-09T02:03:11,,,Ningxia,13.0
China,45.0,0.0,2020-02-09T01:23:08,,,Xinjiang,0.0
China,18.0,0.0,2020-02-06T02:13:15,35.7448,96.4077,Qinghai,3.0
China,1.0,0.0,2020-02-01T01:52:40,30.1534,88.7879,Tibet,0.0
China,31728.0,974.0,2020-02-10T23:33:02,30.7378,112.2384,Hubei,2222.0
China,1159.0,1.0,2020-02-10T13:43:02,23.379,113.7633,Guangdong,167.0
China,1092.0,0.0,2020-02-10T14:13:12,29.1416,119.7889,Zhejiang,242.0
China,1073.0,6.0,2020-02-10T13:53:02,34.2904,113.3824,Henan,191.0
China,879.0,1.0,2020-02-10T13:53:02,27.6253,111.8569,Hunan,208.0
China,830.0,3.0,2020-02-10T07:23:04,30.6007,117.9249,Anhui,88.0
China,771.0,1.0,2020-02-10T13:53:02,27.0875,114.9042,Jiangxi,105.0
China,492.0,0.0,2020-02-10T14:03:05,33.1402,119.7889,Jiangsu,81.0
China,486.0,2.0,2020-02-10T23:43:02,29.4316,106.9123,Chongqing,66.0
China,466.0,1.0,2020-02-10T09:33:02,,,Shandong,66.0
China,405.0,1.0,2020-02-10T10:03:02,30.2638,102.8055,Sichuan,80.0
China,337.0,2.0,2020-02-10T03:13:08,40.2374,116.2305,Beijing,44.0
China,331.0,7.0,2020-02-10T07:33:05,47.1216,128.7382,Heilongjiang,30.0
China,299.0,1.0,2020-02-10T06:03:13,31.2192,121.4456,Shanghai,48.0
China,261.0,0.0,2020-02-10T14:03:05,26.4837,117.9249,Fujian,39.0
China,218.0,2.0,2020-02-10T10:03:02,37.8957,114.9042,Hebei,41.0
China,213.0,0.0,2020-02-10T13:23:06,35.394,109.188,Shaanxi,30.0
China,210.0,1.0,2020-02-10T14:03:05,23.7248,108.8076,Guangxi,24.0
China,149.0,0.0,2020-02-10T09:43:02,24.4753,101.3431,Yunnan,19.0
China,138.0,3.0,2020-02-10T09:33:02,19.5664,109.9497,Hainan,19.0
China,119.0,0.0,2020-02-09T23:43:02,,,Shanxi,25.0
China,109.0,1.0,2020-02-10T12:33:02,26.843000000000004,107.2903,Guizhou,10.0
China,108.0,0.0,2020-02-10T14:03:05,41.9437,122.529,Liaoning,13.0
China,95.0,1.0,2020-02-10T14:23:08,39.3434,117.3616,Tianjin,8.0
China,83.0,2.0,2020-02-10T07:23:04,35.7518,104.2861,Gansu,17.0
China,80.0,1.0,2020-02-10T14:03:05,43.152,126.4371,Jilin,13.0
China,58.0,0.0,2020-02-10T02:43:05,43.3782,115.0595,Inner Mongolia,5.0
China,49.0,0.0,2020-02-10T01:43:02,,,Ningxia,13.0
China,49.0,0.0,2020-02-10T01:13:06,,,Xinjiang,0.0
China,18.0,0.0,2020-02-06T02:13:15,35.7448,96.4077,Qinghai,3.0
China,1.0,0.0,2020-02-01T01:52:40,30.1534,88.7879,Tibet,0.0
China,33366.0,1068.0,2020-02-11T23:33:02,30.7378,112.2384,Hubei,2639.0
China,1177.0,1.0,2020-02-11T14:03:05,23.379,113.7633,Guangdong,212.0
China,1117.0,0.0,2020-02-11T12:53:02,29.1416,119.7889,Zhejiang,270.0
China,1105.0,7.0,2020-02-11T14:03:05,34.2904,113.3824,Henan,218.0
China,912.0,1.0,2020-02-11T12:53:02,27.6253,111.8569,Hunan,247.0
China,860.0,4.0,2020-02-11T09:43:02,30.6007,117.9249,Anhui,105.0
China,804.0,1.0,2020-02-11T14:03:05,27.0875,114.9042,Jiangxi,128.0
China,515.0,0.0,2020-02-11T08:13:06,33.1402,119.7889,Jiangsu,93.0
China,505.0,3.0,2020-02-11T23:53:02,29.4316,106.9123,Chongqing,79.0
China,487.0,1.0,2020-02-11T11:23:04,,,Shandong,80.0
China,417.0,1.0,2020-02-11T11:23:04,30.2638,102.8055,Sichuan,85.0
China,360.0,8.0,2020-02-11T11:23:04,47.1216,128.7382,Heilongjiang,28.0
China,342.0,3.0,2020-02-11T03:03:07,40.2374,116.2305,Beijing,48.0
China,303.0,1.0,2020-02-11T06:23:02,31.2192,121.4456,Shanghai,52.0
China,267.0,0.0,2020-02-11T14:03:05,26.4837,117.9249,Fujian,45.0
China,239.0,2.0,2020-02-11T11:23:04,37.8957,114.9042,Hebei,48.0
China,219.0,0.0,2020-02-11T06:03:16,35.394,109.188,Shaanxi,32.0
China,215.0,1.0,2020-02-11T11:23:04,23.7248,108.8076,Guangxi,33.0
China,153.0,0.0,2020-02-11T09:23:04,24.4753,101.3431,Yunnan,20.0
China,144.0,3.0,2020-02-11T14:33:02,19.5664,109.9497,Hainan,20.0
China,127.0,1.0,2020-02-11T14:03:05,26.843000000000004,107.2903,Guizhou,17.0
China,124.0,0.0,2020-02-11T23:33:02,,,Shanxi,30.0
China,111.0,0.0,2020-02-11T12:53:02,41.9437,122.529,Liaoning,19.0
China,106.0,2.0,2020-02-11T23:13:05,39.3434,117.3616,Tianjin,10.0
China,86.0,2.0,2020-02-11T15:23:04,35.7518,104.2861,Gansu,24.0
China,81.0,1.0,2020-02-11T08:03:06,43.152,126.4371,Jilin,18.0
China,58.0,0.0,2020-02-10T02:43:05,43.3782,115.0595,Inner Mongolia,5.0
China,55.0,0.0,2020-02-11T09:13:11,,,Xinjiang,3.0
China,53.0,0.0,2020-02-11T10:03:08,,,Ningxia,22.0
China,18.0,0.0,2020-02-11T11:23:04,35.7448,96.4077,Qinghai,5.0
China,1.0,0.0,2020-02-01T01:52:40,30.1534,88.7879,Tibet,0.0
China,33366.0,1068.0,2020-02-12T14:13:08,30.7378,112.2384,Hubei,2686.0
China,1219.0,1.0,2020-02-12T12:23:09,23.379,113.7633,Guangdong,275.0
China,1135.0,8.0,2020-02-12T14:13:08,34.2904,113.3824,Henan,246.0
China,1131.0,0.0,2020-02-12T10:13:20,29.1416,119.7889,Zhejiang,321.0
China,946.0,2.0,2020-02-12T12:43:03,27.6253,111.8569,Hunan,304.0
China,889.0,4.0,2020-02-12T10:13:20,30.6007,117.9249,Anhui,127.0
China,844.0,1.0,2020-02-12T01:23:06,27.0875,114.9042,Jiangxi,152.0
China,543.0,0.0,2020-02-12T14:13:08,33.1402,119.7889,Jiangsu,125.0
China,518.0,3.0,2020-02-12T23:13:08,29.4316,106.9123,Chongqing,102.0
China,497.0,2.0,2020-02-12T11:13:05,,,Shandong,92.0
China,436.0,1.0,2020-02-12T12:43:03,30.2638,102.8055,Sichuan,92.0
China,378.0,8.0,2020-02-12T14:13:08,47.1216,128.7382,Heilongjiang,31.0
China,352.0,3.0,2020-02-12T02:43:03,40.2374,116.2305,Beijing,56.0
China,311.0,1.0,2020-02-12T06:23:08,31.2192,121.4456,Shanghai,57.0
China,272.0,0.0,2020-02-12T11:53:02,26.4837,117.9249,Fujian,53.0
China,251.0,2.0,2020-02-12T11:13:05,37.8957,114.9042,Hebei,54.0
China,225.0,0.0,2020-02-12T11:13:05,35.394,109.188,Shaanxi,43.0
China,222.0,1.0,2020-02-12T15:03:05,23.7248,108.8076,Guangxi,32.0
China,157.0,4.0,2020-02-12T17:03:03,19.5664,109.9497,Hainan,27.0
China,154.0,0.0,2020-02-12T14:13:08,24.4753,101.3431,Yunnan,26.0
China,133.0,1.0,2020-02-12T09:43:02,26.843000000000004,107.2903,Guizhou,18.0
China,126.0,0.0,2020-02-12T23:03:02,,,Shanxi,33.0
China,116.0,1.0,2020-02-12T13:33:02,41.9437,122.529,Liaoning,20.0
China,112.0,2.0,2020-02-12T15:03:05,39.3434,117.3616,Tianjin,11.0
China,87.0,2.0,2020-02-12T23:23:01,35.7518,104.2861,Gansu,31.0
China,83.0,1.0,2020-02-12T14:13:08,43.152,126.4371,Jilin,22.0
China,60.0,0.0,2020-02-12T11:13:05,43.3782,115.0595,Inner Mongolia,6.0
China,59.0,0.0,2020-02-12T01:43:02,,,Xinjiang,3.0
China,58.0,0.0,2020-02-12T11:13:05,,,Ningxia,24.0
China,18.0,0.0,2020-02-12T08:03:06,35.7448,96.4077,Qinghai,9.0
China,1.0,0.0,2020-02-12T06:43:02,30.1534,88.7879,Tibet,1.0
China,48206.0,1310.0,2020-02-13T14:13:06,30.7378,112.2384,Hubei,3459.0
China,1241.0,2.0,2020-02-13T13:33:01,23.379,113.7633,Guangdong,314.0
China,1169.0,10.0,2020-02-13T14:53:02,34.2904,113.3824,Henan,296.0
China,1145.0,0.0,2020-02-13T14:13:06,29.1416,119.7889,Zhejiang,360.0
China,968.0,2.0,2020-02-13T11:53:02,27.6253,111.8569,Hunan,339.0
